,Month,Hour,Year,Day,Count,date,maxtemp,atemp,mintemp,maxhum,ahum,minhum,maxwind,awind,minwind,prec,Day of week
1390,2,23,2019,3,382,2019-02-03,76.0,67.1,62.0,100.0,87.8,64.0,17.0,9.3,3.0,1.0,6.0
1391,2,23,2019,4,337,2019-02-04,75.0,69.3,66.0,96.0,87.5,71.0,15.0,8.9,5.0,0.0,0.0
1392,2,23,2019,5,318,2019-02-05,78.0,70.7,68.0,96.0,86.6,64.0,18.0,9.9,3.0,0.0,1.0
1393,2,23,2019,6,302,2019-02-06,77.0,71.8,69.0,96.0,86.6,74.0,20.0,12.0,6.0,0.0,2.0
1394,2,23,2019,7,190,2019-02-07,73.0,61.7,40.0,87.0,65.1,41.0,24.0,17.1,5.0,1.0,3.0
1395,2,23,2019,8,412,2019-02-08,39.0,36.3,34.0,67.0,55.4,49.0,24.0,17.8,14.0,1.0,4.0
1396,2,23,2019,9,351,2019-02-09,41.0,37.9,35.0,96.0,84.2,72.0,17.0,10.3,6.0,0.0,5.0
1397,2,23,2019,10,198,2019-02-10,49.0,43.8,39.0,93.0,91.8,86.0,10.0,5.7,0.0,1.0,6.0
1398,2,23,2019,11,195,2019-02-11,63.0,57.5,49.0,93.0,89.2,83.0,8.0,4.6,0.0,1.0,0.0
1399,2,23,2019,12,294,2019-02-12,65.0,54.2,36.0,89.0,53.8,25.0,25.0,8.9,0.0,1.0,1.0
1400,2,23,2019,13,271,2019-02-13,64.0,49.0,29.0,92.0,62.7,31.0,18.0,7.3,0.0,0.0,2.0
1401,2,23,2019,14,509,2019-02-14,74.0,61.6,52.0,87.0,72.8,52.0,24.0,12.4,3.0,0.0,3.0
1402,2,23,2019,15,922,2019-02-15,85.0,66.9,52.0,93.0,68.8,35.0,20.0,7.3,0.0,0.0,4.0
1403,2,23,2019,16,887,2019-02-16,59.0,50.1,43.0,86.0,71.4,57.0,18.0,10.7,3.0,0.0,5.0
1404,2,23,2019,17,312,2019-02-17,62.0,55.7,49.0,96.0,65.8,44.0,22.0,12.1,0.0,0.0,6.0
1405,2,23,2019,18,205,2019-02-18,61.0,50.5,44.0,60.0,50.1,34.0,22.0,15.5,10.0,0.0,0.0
1406,2,23,2019,19,102,2019-02-19,46.0,43.3,41.0,93.0,82.7,58.0,16.0,13.1,7.0,0.0,1.0
1407,2,23,2019,20,354,2019-02-20,64.0,49.4,38.0,86.0,65.7,29.0,10.0,6.4,0.0,1.0,2.0
1408,2,23,2019,21,452,2019-02-21,56.0,52.5,43.0,92.0,73.8,64.0,13.0,8.0,0.0,0.0,3.0
1409,2,23,2019,22,700,2019-02-22,58.0,53.0,50.0,97.0,91.5,83.0,13.0,6.5,0.0,0.0,4.0
1410,2,23,2019,23,723,2019-02-23,77.0,60.6,50.0,100.0,62.6,14.0,23.0,6.5,0.0,1.0,5.0
1411,2,23,2019,24,295,2019-02-24,64.0,52.8,40.0,77.0,45.0,25.0,17.0,9.5,0.0,0.0,6.0
1412,2,23,2019,25,257,2019-02-25,67.0,54.0,38.0,83.0,66.5,42.0,15.0,7.3,0.0,0.0,0.0
1413,2,23,2019,26,292,2019-02-26,65.0,58.2,55.0,96.0,90.9,81.0,9.0,5.3,0.0,0.0,1.0
1414,2,23,2019,27,388,2019-02-27,78.0,64.3,53.0,97.0,88.0,60.0,17.0,2.7,0.0,1.0,2.0
1415,2,23,2019,28,379,2019-02-28,49.0,43.7,41.0,93.0,83.3,79.0,16.0,12.1,7.0,0.0,3.0
1416,3,0,2019,1,260,2019-03-01,55.0,48.5,43.0,93.0,82.0,76.0,12.0,5.3,0.0,1.0,4.0
1417,3,0,2019,2,514,2019-03-02,53.0,49.8,46.0,97.0,91.1,83.0,15.0,10.4,5.0,0.0,5.0
1418,3,0,2019,3,413,2019-03-03,47.0,44.1,35.0,93.0,81.0,64.0,25.0,17.0,8.0,1.0,6.0
1419,3,0,2019,4,70,2019-03-04,39.0,34.0,31.0,67.0,53.3,39.0,23.0,17.9,14.0,0.0,0.0
1420,3,0,2019,5,63,2019-03-05,48.0,37.1,26.0,69.0,44.8,28.0,21.0,11.0,0.0,0.0,1.0
1421,3,0,2019,6,141,2019-03-06,59.0,45.7,25.0,86.0,60.4,31.0,17.0,8.8,0.0,0.0,2.0
1422,3,0,2019,7,131,2019-03-07,73.0,59.8,51.0,96.0,81.2,57.0,21.0,10.3,5.0,0.0,3.0
1423,3,0,2019,8,326,2019-03-08,82.0,72.5,66.0,94.0,79.8,56.0,18.0,13.1,8.0,0.0,4.0
1424,3,0,2019,9,1013,2019-03-09,86.0,71.9,53.0,93.0,67.2,17.0,17.0,9.5,0.0,1.0,5.0
1425,3,0,2019,10,1097,2019-03-10,79.0,67.8,53.0,96.0,79.5,66.0,15.0,7.2,0.0,0.0,6.0
1426,3,0,2019,11,739,2019-03-11,67.0,61.4,59.0,90.0,74.5,62.0,16.0,11.6,7.0,0.0,0.0
1427,3,0,2019,12,701,2019-03-12,79.0,67.1,59.0,97.0,86.5,56.0,23.0,12.2,5.0,1.0,1.0
1428,3,0,2019,13,391,2019-03-13,82.0,69.7,57.0,91.0,75.0,38.0,24.0,12.8,0.0,1.0,2.0
1429,3,0,2019,14,813,2019-03-14,75.0,68.8,51.0,91.0,41.3,25.0,20.0,12.1,5.0,1.0,3.0
1430,3,0,2019,15,936,2019-03-15,60.0,54.5,47.0,61.0,40.5,28.0,28.0,16.6,7.0,0.0,4.0
1431,3,0,2019,16,1410,2019-03-16,60.0,53.3,40.0,73.0,42.9,26.0,14.0,8.7,5.0,0.0,5.0
1432,3,0,2019,17,1290,2019-03-17,67.0,53.2,39.0,82.0,55.2,27.0,9.0,3.2,0.0,0.0,6.0
1433,3,0,2019,18,343,2019-03-18,69.0,54.4,40.0,89.0,57.5,25.0,15.0,4.8,0.0,0.0,0.0
1434,3,0,2019,19,120,2019-03-19,72.0,57.1,43.0,86.0,60.5,30.0,15.0,5.1,0.0,0.0,1.0
1435,3,0,2019,20,188,2019-03-20,75.0,60.5,46.0,93.0,69.5,41.0,14.0,4.3,0.0,0.0,2.0
1436,3,0,2019,21,215,2019-03-21,76.0,60.8,46.0,89.0,55.1,14.0,9.0,4.0,0.0,0.0,3.0
1437,3,0,2019,22,420,2019-03-22,79.0,63.1,44.0,89.0,59.8,36.0,14.0,6.9,0.0,0.0,4.0
1438,3,0,2019,23,612,2019-03-23,74.0,67.0,61.0,87.0,73.2,60.0,17.0,8.6,0.0,0.0,5.0
1439,3,0,2019,24,665,2019-03-24,82.0,70.6,65.0,93.0,79.0,52.0,14.0,8.6,5.0,0.0,6.0
1440,3,0,2019,25,313,2019-03-25,81.0,72.0,61.0,93.0,68.2,33.0,18.0,9.0,0.0,0.0,0.0
1441,3,0,2019,26,319,2019-03-26,78.0,63.3,51.0,89.0,61.2,36.0,14.0,6.9,0.0,0.0,1.0
1442,3,0,2019,27,243,2019-03-27,78.0,61.8,44.0,100.0,71.0,40.0,16.0,6.9,0.0,0.0,2.0
1443,3,0,2019,28,234,2019-03-28,78.0,63.8,49.0,97.0,73.0,46.0,20.0,9.3,0.0,0.0,3.0
1444,3,0,2019,29,409,2019-03-29,79.0,68.0,61.0,93.0,75.9,48.0,18.0,12.2,5.0,0.0,4.0
1445,3,0,2019,30,878,2019-03-30,71.0,63.8,52.0,90.0,70.2,47.0,26.0,15.3,6.0,0.0,5.0
1446,3,0,2019,31,622,2019-03-31,58.0,49.8,41.0,70.0,48.8,30.0,23.0,15.5,5.0,0.0,6.0
1447,3,1,2019,1,166,2019-03-01,55.0,48.5,43.0,93.0,82.0,76.0,12.0,5.3,0.0,1.0,4.0
1448,3,1,2019,2,438,2019-03-02,53.0,49.8,46.0,97.0,91.1,83.0,15.0,10.4,5.0,0.0,5.0
1449,3,1,2019,3,344,2019-03-03,47.0,44.1,35.0,93.0,81.0,64.0,25.0,17.0,8.0,1.0,6.0
1450,3,1,2019,4,38,2019-03-04,39.0,34.0,31.0,67.0,53.3,39.0,23.0,17.9,14.0,0.0,0.0
1451,3,1,2019,5,31,2019-03-05,48.0,37.1,26.0,69.0,44.8,28.0,21.0,11.0,0.0,0.0,1.0
1452,3,1,2019,6,56,2019-03-06,59.0,45.7,25.0,86.0,60.4,31.0,17.0,8.8,0.0,0.0,2.0
1453,3,1,2019,7,109,2019-03-07,73.0,59.8,51.0,96.0,81.2,57.0,21.0,10.3,5.0,0.0,3.0
1454,3,1,2019,8,215,2019-03-08,82.0,72.5,66.0,94.0,79.8,56.0,18.0,13.1,8.0,0.0,4.0
1455,3,1,2019,9,583,2019-03-09,86.0,71.9,53.0,93.0,67.2,17.0,17.0,9.5,0.0,1.0,5.0
1456,3,1,2019,10,632,2019-03-10,79.0,67.8,53.0,96.0,79.5,66.0,15.0,7.2,0.0,0.0,6.0
1457,3,1,2019,11,377,2019-03-11,67.0,61.4,59.0,90.0,74.5,62.0,16.0,11.6,7.0,0.0,0.0
1458,3,1,2019,12,382,2019-03-12,79.0,67.1,59.0,97.0,86.5,56.0,23.0,12.2,5.0,1.0,1.0
1459,3,1,2019,13,186,2019-03-13,82.0,69.7,57.0,91.0,75.0,38.0,24.0,12.8,0.0,1.0,2.0
1460,3,1,2019,14,546,2019-03-14,75.0,68.8,51.0,91.0,41.3,25.0,20.0,12.1,5.0,1.0,3.0
1461,3,1,2019,15,635,2019-03-15,60.0,54.5,47.0,61.0,40.5,28.0,28.0,16.6,7.0,0.0,4.0
1462,3,1,2019,16,876,2019-03-16,60.0,53.3,40.0,73.0,42.9,26.0,14.0,8.7,5.0,0.0,5.0
1463,3,1,2019,17,788,2019-03-17,67.0,53.2,39.0,82.0,55.2,27.0,9.0,3.2,0.0,0.0,6.0
1464,3,1,2019,18,162,2019-03-18,69.0,54.4,40.0,89.0,57.5,25.0,15.0,4.8,0.0,0.0,0.0
1465,3,1,2019,19,53,2019-03-19,72.0,57.1,43.0,86.0,60.5,30.0,15.0,5.1,0.0,0.0,1.0
1466,3,1,2019,20,100,2019-03-20,75.0,60.5,46.0,93.0,69.5,41.0,14.0,4.3,0.0,0.0,2.0
1467,3,1,2019,21,99,2019-03-21,76.0,60.8,46.0,89.0,55.1,14.0,9.0,4.0,0.0,0.0,3.0
1468,3,1,2019,22,195,2019-03-22,79.0,63.1,44.0,89.0,59.8,36.0,14.0,6.9,0.0,0.0,4.0
1469,3,1,2019,23,368,2019-03-23,74.0,67.0,61.0,87.0,73.2,60.0,17.0,8.6,0.0,0.0,5.0
1470,3,1,2019,24,444,2019-03-24,82.0,70.6,65.0,93.0,79.0,52.0,14.0,8.6,5.0,0.0,6.0
1471,3,1,2019,25,147,2019-03-25,81.0,72.0,61.0,93.0,68.2,33.0,18.0,9.0,0.0,0.0,0.0
1472,3,1,2019,26,148,2019-03-26,78.0,63.3,51.0,89.0,61.2,36.0,14.0,6.9,0.0,0.0,1.0
1473,3,1,2019,27,136,2019-03-27,78.0,61.8,44.0,100.0,71.0,40.0,16.0,6.9,0.0,0.0,2.0
1474,3,1,2019,28,127,2019-03-28,78.0,63.8,49.0,97.0,73.0,46.0,20.0,9.3,0.0,0.0,3.0
1475,3,1,2019,29,264,2019-03-29,79.0,68.0,61.0,93.0,75.9,48.0,18.0,12.2,5.0,0.0,4.0
1476,3,1,2019,30,645,2019-03-30,71.0,63.8,52.0,90.0,70.2,47.0,26.0,15.3,6.0,0.0,5.0
1477,3,1,2019,31,478,2019-03-31,58.0,49.8,41.0,70.0,48.8,30.0,23.0,15.5,5.0,0.0,6.0
1478,3,2,2019,1,133,2019-03-01,55.0,48.5,43.0,93.0,82.0,76.0,12.0,5.3,0.0,1.0,4.0
1479,3,2,2019,2,360,2019-03-02,53.0,49.8,46.0,97.0,91.1,83.0,15.0,10.4,5.0,0.0,5.0
1480,3,2,2019,3,316,2019-03-03,47.0,44.1,35.0,93.0,81.0,64.0,25.0,17.0,8.0,1.0,6.0
1481,3,2,2019,4,28,2019-03-04,39.0,34.0,31.0,67.0,53.3,39.0,23.0,17.9,14.0,0.0,0.0
1482,3,2,2019,5,17,2019-03-05,48.0,37.1,26.0,69.0,44.8,28.0,21.0,11.0,0.0,0.0,1.0
1483,3,2,2019,6,37,2019-03-06,59.0,45.7,25.0,86.0,60.4,31.0,17.0,8.8,0.0,0.0,2.0
1484,3,2,2019,7,53,2019-03-07,73.0,59.8,51.0,96.0,81.2,57.0,21.0,10.3,5.0,0.0,3.0
1485,3,2,2019,8,146,2019-03-08,82.0,72.5,66.0,94.0,79.8,56.0,18.0,13.1,8.0,0.0,4.0
1486,3,2,2019,9,352,2019-03-09,86.0,71.9,53.0,93.0,67.2,17.0,17.0,9.5,0.0,1.0,5.0
1487,3,2,2019,11,255,2019-03-11,67.0,61.4,59.0,90.0,74.5,62.0,16.0,11.6,7.0,0.0,0.0
1488,3,2,2019,12,215,2019-03-12,79.0,67.1,59.0,97.0,86.5,56.0,23.0,12.2,5.0,1.0,1.0
1489,3,2,2019,13,104,2019-03-13,82.0,69.7,57.0,91.0,75.0,38.0,24.0,12.8,0.0,1.0,2.0
1490,3,2,2019,14,280,2019-03-14,75.0,68.8,51.0,91.0,41.3,25.0,20.0,12.1,5.0,1.0,3.0
1491,3,2,2019,15,437,2019-03-15,60.0,54.5,47.0,61.0,40.5,28.0,28.0,16.6,7.0,0.0,4.0
1492,3,2,2019,16,578,2019-03-16,60.0,53.3,40.0,73.0,42.9,26.0,14.0,8.7,5.0,0.0,5.0
1493,3,2,2019,17,424,2019-03-17,67.0,53.2,39.0,82.0,55.2,27.0,9.0,3.2,0.0,0.0,6.0
1494,3,2,2019,18,119,2019-03-18,69.0,54.4,40.0,89.0,57.5,25.0,15.0,4.8,0.0,0.0,0.0
1495,3,2,2019,19,75,2019-03-19,72.0,57.1,43.0,86.0,60.5,30.0,15.0,5.1,0.0,0.0,1.0
1496,3,2,2019,20,55,2019-03-20,75.0,60.5,46.0,93.0,69.5,41.0,14.0,4.3,0.0,0.0,2.0
1497,3,2,2019,21,75,2019-03-21,76.0,60.8,46.0,89.0,55.1,14.0,9.0,4.0,0.0,0.0,3.0
1498,3,2,2019,22,143,2019-03-22,79.0,63.1,44.0,89.0,59.8,36.0,14.0,6.9,0.0,0.0,4.0
1499,3,2,2019,23,303,2019-03-23,74.0,67.0,61.0,87.0,73.2,60.0,17.0,8.6,0.0,0.0,5.0
1500,3,2,2019,24,366,2019-03-24,82.0,70.6,65.0,93.0,79.0,52.0,14.0,8.6,5.0,0.0,6.0
1501,3,2,2019,25,86,2019-03-25,81.0,72.0,61.0,93.0,68.2,33.0,18.0,9.0,0.0,0.0,0.0
1502,3,2,2019,26,93,2019-03-26,78.0,63.3,51.0,89.0,61.2,36.0,14.0,6.9,0.0,0.0,1.0
1503,3,2,2019,27,93,2019-03-27,78.0,61.8,44.0,100.0,71.0,40.0,16.0,6.9,0.0,0.0,2.0
1504,3,2,2019,28,104,2019-03-28,78.0,63.8,49.0,97.0,73.0,46.0,20.0,9.3,0.0,0.0,3.0
1505,3,2,2019,29,180,2019-03-29,79.0,68.0,61.0,93.0,75.9,48.0,18.0,12.2,5.0,0.0,4.0
1506,3,2,2019,30,597,2019-03-30,71.0,63.8,52.0,90.0,70.2,47.0,26.0,15.3,6.0,0.0,5.0
1507,3,2,2019,31,427,2019-03-31,58.0,49.8,41.0,70.0,48.8,30.0,23.0,15.5,5.0,0.0,6.0
1508,3,3,2019,1,49,2019-03-01,55.0,48.5,43.0,93.0,82.0,76.0,12.0,5.3,0.0,1.0,4.0
1509,3,3,2019,2,104,2019-03-02,53.0,49.8,46.0,97.0,91.1,83.0,15.0,10.4,5.0,0.0,5.0
1510,3,3,2019,3,75,2019-03-03,47.0,44.1,35.0,93.0,81.0,64.0,25.0,17.0,8.0,1.0,6.0
1511,3,3,2019,4,18,2019-03-04,39.0,34.0,31.0,67.0,53.3,39.0,23.0,17.9,14.0,0.0,0.0
1512,3,3,2019,5,5,2019-03-05,48.0,37.1,26.0,69.0,44.8,28.0,21.0,11.0,0.0,0.0,1.0
1513,3,3,2019,6,11,2019-03-06,59.0,45.7,25.0,86.0,60.4,31.0,17.0,8.8,0.0,0.0,2.0
1514,3,3,2019,7,20,2019-03-07,73.0,59.8,51.0,96.0,81.2,57.0,21.0,10.3,5.0,0.0,3.0
1515,3,3,2019,8,56,2019-03-08,82.0,72.5,66.0,94.0,79.8,56.0,18.0,13.1,8.0,0.0,4.0
1516,3,3,2019,9,105,2019-03-09,86.0,71.9,53.0,93.0,67.2,17.0,17.0,9.5,0.0,1.0,5.0
1517,3,3,2019,10,515,2019-03-10,79.0,67.8,53.0,96.0,79.5,66.0,15.0,7.2,0.0,0.0,6.0
1518,3,3,2019,11,83,2019-03-11,67.0,61.4,59.0,90.0,74.5,62.0,16.0,11.6,7.0,0.0,0.0
1519,3,3,2019,12,61,2019-03-12,79.0,67.1,59.0,97.0,86.5,56.0,23.0,12.2,5.0,1.0,1.0
1520,3,3,2019,13,43,2019-03-13,82.0,69.7,57.0,91.0,75.0,38.0,24.0,12.8,0.0,1.0,2.0
1521,3,3,2019,14,88,2019-03-14,75.0,68.8,51.0,91.0,41.3,25.0,20.0,12.1,5.0,1.0,3.0
1522,3,3,2019,15,109,2019-03-15,60.0,54.5,47.0,61.0,40.5,28.0,28.0,16.6,7.0,0.0,4.0
1523,3,3,2019,16,132,2019-03-16,60.0,53.3,40.0,73.0,42.9,26.0,14.0,8.7,5.0,0.0,5.0
1524,3,3,2019,17,193,2019-03-17,67.0,53.2,39.0,82.0,55.2,27.0,9.0,3.2,0.0,0.0,6.0
1525,3,3,2019,18,19,2019-03-18,69.0,54.4,40.0,89.0,57.5,25.0,15.0,4.8,0.0,0.0,0.0
1526,3,3,2019,19,29,2019-03-19,72.0,57.1,43.0,86.0,60.5,30.0,15.0,5.1,0.0,0.0,1.0
1527,3,3,2019,20,26,2019-03-20,75.0,60.5,46.0,93.0,69.5,41.0,14.0,4.3,0.0,0.0,2.0
1528,3,3,2019,21,24,2019-03-21,76.0,60.8,46.0,89.0,55.1,14.0,9.0,4.0,0.0,0.0,3.0
1529,3,3,2019,22,45,2019-03-22,79.0,63.1,44.0,89.0,59.8,36.0,14.0,6.9,0.0,0.0,4.0
1530,3,3,2019,23,83,2019-03-23,74.0,67.0,61.0,87.0,73.2,60.0,17.0,8.6,0.0,0.0,5.0
1531,3,3,2019,24,110,2019-03-24,82.0,70.6,65.0,93.0,79.0,52.0,14.0,8.6,5.0,0.0,6.0
1532,3,3,2019,25,30,2019-03-25,81.0,72.0,61.0,93.0,68.2,33.0,18.0,9.0,0.0,0.0,0.0
1533,3,3,2019,26,33,2019-03-26,78.0,63.3,51.0,89.0,61.2,36.0,14.0,6.9,0.0,0.0,1.0
1534,3,3,2019,27,41,2019-03-27,78.0,61.8,44.0,100.0,71.0,40.0,16.0,6.9,0.0,0.0,2.0
1535,3,3,2019,28,33,2019-03-28,78.0,63.8,49.0,97.0,73.0,46.0,20.0,9.3,0.0,0.0,3.0
1536,3,3,2019,29,63,2019-03-29,79.0,68.0,61.0,93.0,75.9,48.0,18.0,12.2,5.0,0.0,4.0
1537,3,3,2019,30,176,2019-03-30,71.0,63.8,52.0,90.0,70.2,47.0,26.0,15.3,6.0,0.0,5.0
1538,3,3,2019,31,153,2019-03-31,58.0,49.8,41.0,70.0,48.8,30.0,23.0,15.5,5.0,0.0,6.0
1539,3,4,2019,1,24,2019-03-01,55.0,48.5,43.0,93.0,82.0,76.0,12.0,5.3,0.0,1.0,4.0
1540,3,4,2019,2,52,2019-03-02,53.0,49.8,46.0,97.0,91.1,83.0,15.0,10.4,5.0,0.0,5.0
1541,3,4,2019,3,32,2019-03-03,47.0,44.1,35.0,93.0,81.0,64.0,25.0,17.0,8.0,1.0,6.0
1542,3,4,2019,4,9,2019-03-04,39.0,34.0,31.0,67.0,53.3,39.0,23.0,17.9,14.0,0.0,0.0
1543,3,4,2019,5,10,2019-03-05,48.0,37.1,26.0,69.0,44.8,28.0,21.0,11.0,0.0,0.0,1.0
1544,3,4,2019,6,14,2019-03-06,59.0,45.7,25.0,86.0,60.4,31.0,17.0,8.8,0.0,0.0,2.0
1545,3,4,2019,7,19,2019-03-07,73.0,59.8,51.0,96.0,81.2,57.0,21.0,10.3,5.0,0.0,3.0
1546,3,4,2019,8,37,2019-03-08,82.0,72.5,66.0,94.0,79.8,56.0,18.0,13.1,8.0,0.0,4.0
1547,3,4,2019,9,77,2019-03-09,86.0,71.9,53.0,93.0,67.2,17.0,17.0,9.5,0.0,1.0,5.0
1548,3,4,2019,10,311,2019-03-10,79.0,67.8,53.0,96.0,79.5,66.0,15.0,7.2,0.0,0.0,6.0
1549,3,4,2019,11,55,2019-03-11,67.0,61.4,59.0,90.0,74.5,62.0,16.0,11.6,7.0,0.0,0.0
1550,3,4,2019,12,26,2019-03-12,79.0,67.1,59.0,97.0,86.5,56.0,23.0,12.2,5.0,1.0,1.0
1551,3,4,2019,13,39,2019-03-13,82.0,69.7,57.0,91.0,75.0,38.0,24.0,12.8,0.0,1.0,2.0
1552,3,4,2019,14,63,2019-03-14,75.0,68.8,51.0,91.0,41.3,25.0,20.0,12.1,5.0,1.0,3.0
1553,3,4,2019,15,70,2019-03-15,60.0,54.5,47.0,61.0,40.5,28.0,28.0,16.6,7.0,0.0,4.0
1554,3,4,2019,16,53,2019-03-16,60.0,53.3,40.0,73.0,42.9,26.0,14.0,8.7,5.0,0.0,5.0
1555,3,4,2019,17,81,2019-03-17,67.0,53.2,39.0,82.0,55.2,27.0,9.0,3.2,0.0,0.0,6.0
1556,3,4,2019,18,26,2019-03-18,69.0,54.4,40.0,89.0,57.5,25.0,15.0,4.8,0.0,0.0,0.0
1557,3,4,2019,19,24,2019-03-19,72.0,57.1,43.0,86.0,60.5,30.0,15.0,5.1,0.0,0.0,1.0
1558,3,4,2019,20,32,2019-03-20,75.0,60.5,46.0,93.0,69.5,41.0,14.0,4.3,0.0,0.0,2.0
1559,3,4,2019,21,12,2019-03-21,76.0,60.8,46.0,89.0,55.1,14.0,9.0,4.0,0.0,0.0,3.0
1560,3,4,2019,22,22,2019-03-22,79.0,63.1,44.0,89.0,59.8,36.0,14.0,6.9,0.0,0.0,4.0
1561,3,4,2019,23,55,2019-03-23,74.0,67.0,61.0,87.0,73.2,60.0,17.0,8.6,0.0,0.0,5.0
1562,3,4,2019,24,52,2019-03-24,82.0,70.6,65.0,93.0,79.0,52.0,14.0,8.6,5.0,0.0,6.0
1563,3,4,2019,25,20,2019-03-25,81.0,72.0,61.0,93.0,68.2,33.0,18.0,9.0,0.0,0.0,0.0
1564,3,4,2019,26,14,2019-03-26,78.0,63.3,51.0,89.0,61.2,36.0,14.0,6.9,0.0,0.0,1.0
1565,3,4,2019,27,28,2019-03-27,78.0,61.8,44.0,100.0,71.0,40.0,16.0,6.9,0.0,0.0,2.0
1566,3,4,2019,28,25,2019-03-28,78.0,63.8,49.0,97.0,73.0,46.0,20.0,9.3,0.0,0.0,3.0
1567,3,4,2019,29,42,2019-03-29,79.0,68.0,61.0,93.0,75.9,48.0,18.0,12.2,5.0,0.0,4.0
1568,3,4,2019,30,81,2019-03-30,71.0,63.8,52.0,90.0,70.2,47.0,26.0,15.3,6.0,0.0,5.0
1569,3,4,2019,31,45,2019-03-31,58.0,49.8,41.0,70.0,48.8,30.0,23.0,15.5,5.0,0.0,6.0
1570,3,5,2019,1,48,2019-03-01,55.0,48.5,43.0,93.0,82.0,76.0,12.0,5.3,0.0,1.0,4.0
1571,3,5,2019,2,23,2019-03-02,53.0,49.8,46.0,97.0,91.1,83.0,15.0,10.4,5.0,0.0,5.0
1572,3,5,2019,3,20,2019-03-03,47.0,44.1,35.0,93.0,81.0,64.0,25.0,17.0,8.0,1.0,6.0
1573,3,5,2019,4,34,2019-03-04,39.0,34.0,31.0,67.0,53.3,39.0,23.0,17.9,14.0,0.0,0.0
1574,3,5,2019,5,33,2019-03-05,48.0,37.1,26.0,69.0,44.8,28.0,21.0,11.0,0.0,0.0,1.0
1575,3,5,2019,6,34,2019-03-06,59.0,45.7,25.0,86.0,60.4,31.0,17.0,8.8,0.0,0.0,2.0
1576,3,5,2019,7,55,2019-03-07,73.0,59.8,51.0,96.0,81.2,57.0,21.0,10.3,5.0,0.0,3.0
1577,3,5,2019,8,61,2019-03-08,82.0,72.5,66.0,94.0,79.8,56.0,18.0,13.1,8.0,0.0,4.0
1578,3,5,2019,9,41,2019-03-09,86.0,71.9,53.0,93.0,67.2,17.0,17.0,9.5,0.0,1.0,5.0
1579,3,5,2019,10,109,2019-03-10,79.0,67.8,53.0,96.0,79.5,66.0,15.0,7.2,0.0,0.0,6.0
1580,3,5,2019,11,62,2019-03-11,67.0,61.4,59.0,90.0,74.5,62.0,16.0,11.6,7.0,0.0,0.0
1581,3,5,2019,12,63,2019-03-12,79.0,67.1,59.0,97.0,86.5,56.0,23.0,12.2,5.0,1.0,1.0
1582,3,5,2019,13,76,2019-03-13,82.0,69.7,57.0,91.0,75.0,38.0,24.0,12.8,0.0,1.0,2.0
1583,3,5,2019,14,56,2019-03-14,75.0,68.8,51.0,91.0,41.3,25.0,20.0,12.1,5.0,1.0,3.0
1584,3,5,2019,15,49,2019-03-15,60.0,54.5,47.0,61.0,40.5,28.0,28.0,16.6,7.0,0.0,4.0
1585,3,5,2019,16,58,2019-03-16,60.0,53.3,40.0,73.0,42.9,26.0,14.0,8.7,5.0,0.0,5.0
1586,3,5,2019,17,45,2019-03-17,67.0,53.2,39.0,82.0,55.2,27.0,9.0,3.2,0.0,0.0,6.0
1587,3,5,2019,18,25,2019-03-18,69.0,54.4,40.0,89.0,57.5,25.0,15.0,4.8,0.0,0.0,0.0
1588,3,5,2019,19,37,2019-03-19,72.0,57.1,43.0,86.0,60.5,30.0,15.0,5.1,0.0,0.0,1.0
1589,3,5,2019,20,38,2019-03-20,75.0,60.5,46.0,93.0,69.5,41.0,14.0,4.3,0.0,0.0,2.0
1590,3,5,2019,21,40,2019-03-21,76.0,60.8,46.0,89.0,55.1,14.0,9.0,4.0,0.0,0.0,3.0
1591,3,5,2019,22,28,2019-03-22,79.0,63.1,44.0,89.0,59.8,36.0,14.0,6.9,0.0,0.0,4.0
1592,3,5,2019,23,27,2019-03-23,74.0,67.0,61.0,87.0,73.2,60.0,17.0,8.6,0.0,0.0,5.0
1593,3,5,2019,24,29,2019-03-24,82.0,70.6,65.0,93.0,79.0,52.0,14.0,8.6,5.0,0.0,6.0
1594,3,5,2019,25,44,2019-03-25,81.0,72.0,61.0,93.0,68.2,33.0,18.0,9.0,0.0,0.0,0.0
1595,3,5,2019,26,52,2019-03-26,78.0,63.3,51.0,89.0,61.2,36.0,14.0,6.9,0.0,0.0,1.0
1596,3,5,2019,27,53,2019-03-27,78.0,61.8,44.0,100.0,71.0,40.0,16.0,6.9,0.0,0.0,2.0
1597,3,5,2019,28,58,2019-03-28,78.0,63.8,49.0,97.0,73.0,46.0,20.0,9.3,0.0,0.0,3.0
1598,3,5,2019,29,61,2019-03-29,79.0,68.0,61.0,93.0,75.9,48.0,18.0,12.2,5.0,0.0,4.0
1599,3,5,2019,30,47,2019-03-30,71.0,63.8,52.0,90.0,70.2,47.0,26.0,15.3,6.0,0.0,5.0
1600,3,5,2019,31,34,2019-03-31,58.0,49.8,41.0,70.0,48.8,30.0,23.0,15.5,5.0,0.0,6.0
1601,3,6,2019,1,99,2019-03-01,55.0,48.5,43.0,93.0,82.0,76.0,12.0,5.3,0.0,1.0,4.0
1602,3,6,2019,2,30,2019-03-02,53.0,49.8,46.0,97.0,91.1,83.0,15.0,10.4,5.0,0.0,5.0
1603,3,6,2019,3,20,2019-03-03,47.0,44.1,35.0,93.0,81.0,64.0,25.0,17.0,8.0,1.0,6.0
