,month,hour,year,day,count,date,maxtemp,atemp,mintemp,maxhum,ahum,minhum,maxwind,awind,minwind,prec,day_of_week,vehicle_type,vehicle_encoded
7322,9,8,2019,5,51,2019-09-05,100,85,68,93,58,27,13,5,0,0,3,bicycle,1
7323,9,8,2019,6,62,2019-09-06,100,87,73,90,54,27,10,4,0,0,4,bicycle,1
7324,9,8,2019,7,29,2019-09-07,100,86,74,97,57,27,15,7,0,0,5,bicycle,1
7325,9,8,2019,8,11,2019-09-08,100,85,74,94,64,30,17,10,3,0,6,bicycle,1
7326,9,8,2019,9,51,2019-09-09,97,82,74,94,70,33,20,8,0,0,0,bicycle,1
7327,9,8,2019,10,53,2019-09-10,98,80,72,96,75,33,31,7,0,0,1,bicycle,1
7328,9,8,2019,11,63,2019-09-11,95,79,70,97,76,44,25,6,0,1,2,bicycle,1
7329,9,8,2019,12,53,2019-09-12,97,82,72,97,71,34,18,5,0,0,3,bicycle,1
7330,9,8,2019,13,57,2019-09-13,97,82,70,97,66,31,12,3,0,0,4,bicycle,1
7331,9,8,2019,14,29,2019-09-14,99,84,70,90,55,28,10,4,0,0,5,bicycle,1
7332,9,8,2019,15,15,2019-09-15,96,83,69,90,59,31,13,4,0,0,6,bicycle,1
7333,9,8,2019,16,46,2019-09-16,98,85,73,84,55,31,16,7,0,0,0,bicycle,1
7334,9,8,2019,17,59,2019-09-17,90,80,71,87,71,52,14,7,0,0,1,bicycle,1
7335,9,8,2019,18,46,2019-09-18,99,84,72,91,64,35,13,5,0,0,2,bicycle,1
7336,9,8,2019,19,64,2019-09-19,97,82,76,94,72,43,17,5,0,0,3,bicycle,1
7337,9,8,2019,20,67,2019-09-20,98,84,77,94,71,33,28,12,0,0,4,bicycle,1
7338,9,8,2019,21,24,2019-09-21,96,83,78,90,72,38,18,11,7,0,5,bicycle,1
7339,9,8,2019,22,24,2019-09-22,97,83,74,97,72,36,15,6,0,0,6,bicycle,1
7340,9,8,2019,23,60,2019-09-23,96,84,75,96,70,37,14,6,0,0,0,bicycle,1
7341,9,8,2019,24,51,2019-09-24,96,82,76,96,75,43,18,8,5,0,1,bicycle,1
7342,9,8,2019,25,58,2019-09-25,97,83,71,97,66,36,14,6,0,0,2,bicycle,1
7343,9,8,2019,26,55,2019-09-26,96,82,71,93,64,30,13,5,0,0,3,bicycle,1
7344,9,8,2019,27,74,2019-09-27,96,82,72,91,69,33,17,7,0,0,4,bicycle,1
7345,9,8,2019,28,32,2019-09-28,92,83,78,93,74,50,20,12,6,0,5,bicycle,1
7346,9,8,2019,29,14,2019-09-29,97,85,80,87,67,41,18,13,6,0,6,bicycle,1
7347,9,8,2019,30,54,2019-09-30,96,83,79,94,77,46,24,10,6,0,0,bicycle,1
7348,9,9,2018,1,21,2018-09-01,94,80,75,94,81,43,15,5,0,0,5,bicycle,1
7349,9,9,2018,2,12,2018-09-02,92,80,76,94,81,50,10,6,0,0,6,bicycle,1
7350,9,9,2018,3,10,2018-09-03,94,81,74,97,78,46,12,4,0,0,0,bicycle,1
7351,9,9,2018,4,16,2018-09-04,93,81,76,94,77,45,29,5,0,1,1,bicycle,1
7352,9,9,2018,5,23,2018-09-05,87,79,75,94,83,61,16,3,0,1,2,bicycle,1
7353,9,9,2018,6,33,2018-09-06,91,80,74,93,77,52,16,5,0,0,3,bicycle,1
7354,9,9,2018,7,29,2018-09-07,79,75,73,97,90,81,13,7,3,1,4,bicycle,1
7355,9,9,2018,8,9,2018-09-08,77,74,72,93,81,74,14,8,0,1,5,bicycle,1
7356,9,9,2018,9,1,2018-09-09,85,75,72,94,89,63,13,6,3,1,6,bicycle,1
7357,9,9,2018,10,14,2018-09-10,86,78,75,94,85,65,21,6,0,1,0,bicycle,1
7358,9,9,2018,11,19,2018-09-11,90,79,73,94,81,52,15,8,0,1,1,bicycle,1
7359,9,9,2018,12,27,2018-09-12,85,78,73,93,85,65,17,8,3,1,2,bicycle,1
7360,9,9,2018,13,19,2018-09-13,85,78,74,94,86,69,16,9,0,1,3,bicycle,1
7361,9,9,2018,14,17,2018-09-14,89,77,72,100,86,57,24,3,0,0,4,bicycle,1
7362,9,9,2018,15,12,2018-09-15,92,79,70,97,76,45,8,2,0,1,5,bicycle,1
7363,9,9,2018,16,11,2018-09-16,93,82,74,94,72,44,10,4,0,1,6,bicycle,1
7364,9,9,2018,17,28,2018-09-17,93,80,71,97,76,49,10,4,0,1,0,bicycle,1
7365,9,9,2018,18,22,2018-09-18,89,79,76,97,87,55,15,6,0,0,1,bicycle,1
7366,9,9,2018,19,15,2018-09-19,89,81,77,96,84,59,14,6,0,0,2,bicycle,1
7367,9,9,2018,20,23,2018-09-20,80,75,71,94,83,66,14,9,3,0,3,bicycle,1
7368,9,9,2018,21,15,2018-09-21,80,73,66,93,80,64,9,3,0,1,4,bicycle,1
7369,9,9,2018,22,8,2018-09-22,90,78,72,93,76,48,10,2,0,1,5,bicycle,1
7370,9,9,2018,23,4,2018-09-23,93,81,74,94,78,48,13,7,0,1,6,bicycle,1
7371,9,9,2018,24,11,2018-09-24,88,78,70,100,80,61,18,7,0,0,0,bicycle,1
7372,9,9,2018,25,20,2018-09-25,79,69,63,97,65,54,14,8,0,0,1,bicycle,1
7373,9,9,2018,26,23,2018-09-26,84,73,60,100,81,61,9,3,0,0,2,bicycle,1
7374,9,9,2018,27,17,2018-09-27,81,75,71,96,88,72,18,5,0,1,3,bicycle,1
7375,9,9,2018,28,16,2018-09-28,85,74,68,100,87,59,22,4,0,0,4,bicycle,1
7376,9,9,2018,29,4,2018-09-29,86,75,67,100,89,67,14,2,0,0,5,bicycle,1
7377,9,9,2018,30,5,2018-09-30,89,76,69,100,88,59,10,4,0,0,6,bicycle,1
7378,9,9,2019,1,37,2019-09-01,97,85,73,87,59,37,23,5,0,0,6,bicycle,1
7379,9,9,2019,2,27,2019-09-02,99,85,71,91,56,24,13,4,0,0,0,bicycle,1
7380,9,9,2019,3,68,2019-09-03,99,84,69,87,55,30,14,5,0,0,1,bicycle,1
7381,9,9,2019,4,50,2019-09-04,99,86,73,85,54,28,15,6,0,0,2,bicycle,1
7382,9,9,2019,5,65,2019-09-05,100,85,68,93,58,27,13,5,0,0,3,bicycle,1
7383,9,9,2019,6,60,2019-09-06,100,87,73,90,54,27,10,4,0,0,4,bicycle,1
7384,9,9,2019,7,47,2019-09-07,100,86,74,97,57,27,15,7,0,0,5,bicycle,1
7385,9,9,2019,8,23,2019-09-08,100,85,74,94,64,30,17,10,3,0,6,bicycle,1
7386,9,9,2019,9,30,2019-09-09,97,82,74,94,70,33,20,8,0,0,0,bicycle,1
7387,9,9,2019,10,22,2019-09-10,98,80,72,96,75,33,31,7,0,0,1,bicycle,1
7388,9,9,2019,11,54,2019-09-11,95,79,70,97,76,44,25,6,0,1,2,bicycle,1
7389,9,9,2019,12,56,2019-09-12,97,82,72,97,71,34,18,5,0,0,3,bicycle,1
7390,9,9,2019,13,54,2019-09-13,97,82,70,97,66,31,12,3,0,0,4,bicycle,1
7391,9,9,2019,14,44,2019-09-14,99,84,70,90,55,28,10,4,0,0,5,bicycle,1
7392,9,9,2019,15,26,2019-09-15,96,83,69,90,59,31,13,4,0,0,6,bicycle,1
7393,9,9,2019,16,52,2019-09-16,98,85,73,84,55,31,16,7,0,0,0,bicycle,1
7394,9,9,2019,17,62,2019-09-17,90,80,71,87,71,52,14,7,0,0,1,bicycle,1
7395,9,9,2019,18,46,2019-09-18,99,84,72,91,64,35,13,5,0,0,2,bicycle,1
7396,9,9,2019,19,62,2019-09-19,97,82,76,94,72,43,17,5,0,0,3,bicycle,1
7397,9,9,2019,20,69,2019-09-20,98,84,77,94,71,33,28,12,0,0,4,bicycle,1
7398,9,9,2019,21,31,2019-09-21,96,83,78,90,72,38,18,11,7,0,5,bicycle,1
7399,9,9,2019,22,23,2019-09-22,97,83,74,97,72,36,15,6,0,0,6,bicycle,1
7400,9,9,2019,23,55,2019-09-23,96,84,75,96,70,37,14,6,0,0,0,bicycle,1
7401,9,9,2019,24,48,2019-09-24,96,82,76,96,75,43,18,8,5,0,1,bicycle,1
7402,9,9,2019,25,52,2019-09-25,97,83,71,97,66,36,14,6,0,0,2,bicycle,1
7403,9,9,2019,26,68,2019-09-26,96,82,71,93,64,30,13,5,0,0,3,bicycle,1
7404,9,9,2019,27,61,2019-09-27,96,82,72,91,69,33,17,7,0,0,4,bicycle,1
7405,9,9,2019,28,41,2019-09-28,92,83,78,93,74,50,20,12,6,0,5,bicycle,1
7406,9,9,2019,29,26,2019-09-29,97,85,80,87,67,41,18,13,6,0,6,bicycle,1
7407,9,9,2019,30,45,2019-09-30,96,83,79,94,77,46,24,10,6,0,0,bicycle,1
7408,9,10,2018,1,52,2018-09-01,94,80,75,94,81,43,15,5,0,0,5,bicycle,1
7409,9,10,2018,2,19,2018-09-02,92,80,76,94,81,50,10,6,0,0,6,bicycle,1
7410,9,10,2018,3,13,2018-09-03,94,81,74,97,78,46,12,4,0,0,0,bicycle,1
7411,9,10,2018,4,6,2018-09-04,93,81,76,94,77,45,29,5,0,1,1,bicycle,1
7412,9,10,2018,5,20,2018-09-05,87,79,75,94,83,61,16,3,0,1,2,bicycle,1
7413,9,10,2018,6,12,2018-09-06,91,80,74,93,77,52,16,5,0,0,3,bicycle,1
7414,9,10,2018,7,16,2018-09-07,79,75,73,97,90,81,13,7,3,1,4,bicycle,1
7415,9,10,2018,8,17,2018-09-08,77,74,72,93,81,74,14,8,0,1,5,bicycle,1
7416,9,10,2018,10,20,2018-09-10,86,78,75,94,85,65,21,6,0,1,0,bicycle,1
7417,9,10,2018,11,11,2018-09-11,90,79,73,94,81,52,15,8,0,1,1,bicycle,1
7418,9,10,2018,12,19,2018-09-12,85,78,73,93,85,65,17,8,3,1,2,bicycle,1
7419,9,10,2018,13,16,2018-09-13,85,78,74,94,86,69,16,9,0,1,3,bicycle,1
7420,9,10,2018,14,21,2018-09-14,89,77,72,100,86,57,24,3,0,0,4,bicycle,1
7421,9,10,2018,15,16,2018-09-15,92,79,70,97,76,45,8,2,0,1,5,bicycle,1
7422,9,10,2018,16,20,2018-09-16,93,82,74,94,72,44,10,4,0,1,6,bicycle,1
7423,9,10,2018,17,13,2018-09-17,93,80,71,97,76,49,10,4,0,1,0,bicycle,1
7424,9,10,2018,18,16,2018-09-18,89,79,76,97,87,55,15,6,0,0,1,bicycle,1
7425,9,10,2018,19,6,2018-09-19,89,81,77,96,84,59,14,6,0,0,2,bicycle,1
7426,9,10,2018,20,22,2018-09-20,80,75,71,94,83,66,14,9,3,0,3,bicycle,1
7427,9,10,2018,21,28,2018-09-21,80,73,66,93,80,64,9,3,0,1,4,bicycle,1
7428,9,10,2018,22,11,2018-09-22,90,78,72,93,76,48,10,2,0,1,5,bicycle,1
7429,9,10,2018,23,17,2018-09-23,93,81,74,94,78,48,13,7,0,1,6,bicycle,1
7430,9,10,2018,24,12,2018-09-24,88,78,70,100,80,61,18,7,0,0,0,bicycle,1
7431,9,10,2018,25,14,2018-09-25,79,69,63,97,65,54,14,8,0,0,1,bicycle,1
7432,9,10,2018,26,22,2018-09-26,84,73,60,100,81,61,9,3,0,0,2,bicycle,1
7433,9,10,2018,27,12,2018-09-27,81,75,71,96,88,72,18,5,0,1,3,bicycle,1
7434,9,10,2018,28,17,2018-09-28,85,74,68,100,87,59,22,4,0,0,4,bicycle,1
7435,9,10,2018,29,7,2018-09-29,86,75,67,100,89,67,14,2,0,0,5,bicycle,1
7436,9,10,2018,30,10,2018-09-30,89,76,69,100,88,59,10,4,0,0,6,bicycle,1
7437,9,10,2019,1,47,2019-09-01,97,85,73,87,59,37,23,5,0,0,6,bicycle,1
7438,9,10,2019,2,32,2019-09-02,99,85,71,91,56,24,13,4,0,0,0,bicycle,1
7439,9,10,2019,3,38,2019-09-03,99,84,69,87,55,30,14,5,0,0,1,bicycle,1
7440,9,10,2019,4,46,2019-09-04,99,86,73,85,54,28,15,6,0,0,2,bicycle,1
7441,9,10,2019,5,36,2019-09-05,100,85,68,93,58,27,13,5,0,0,3,bicycle,1
7442,9,10,2019,6,45,2019-09-06,100,87,73,90,54,27,10,4,0,0,4,bicycle,1
7443,9,10,2019,7,33,2019-09-07,100,86,74,97,57,27,15,7,0,0,5,bicycle,1
7444,9,10,2019,8,31,2019-09-08,100,85,74,94,64,30,17,10,3,0,6,bicycle,1
7445,9,10,2019,9,23,2019-09-09,97,82,74,94,70,33,20,8,0,0,0,bicycle,1
7446,9,10,2019,10,28,2019-09-10,98,80,72,96,75,33,31,7,0,0,1,bicycle,1
7447,9,10,2019,11,51,2019-09-11,95,79,70,97,76,44,25,6,0,1,2,bicycle,1
7448,9,10,2019,12,36,2019-09-12,97,82,72,97,71,34,18,5,0,0,3,bicycle,1
7449,9,10,2019,13,41,2019-09-13,97,82,70,97,66,31,12,3,0,0,4,bicycle,1
7450,9,10,2019,14,44,2019-09-14,99,84,70,90,55,28,10,4,0,0,5,bicycle,1
7451,9,10,2019,15,43,2019-09-15,96,83,69,90,59,31,13,4,0,0,6,bicycle,1
7452,9,10,2019,16,45,2019-09-16,98,85,73,84,55,31,16,7,0,0,0,bicycle,1
7453,9,10,2019,17,31,2019-09-17,90,80,71,87,71,52,14,7,0,0,1,bicycle,1
7454,9,10,2019,18,37,2019-09-18,99,84,72,91,64,35,13,5,0,0,2,bicycle,1
7455,9,10,2019,19,39,2019-09-19,97,82,76,94,72,43,17,5,0,0,3,bicycle,1
7456,9,10,2019,20,53,2019-09-20,98,84,77,94,71,33,28,12,0,0,4,bicycle,1
7457,9,10,2019,21,59,2019-09-21,96,83,78,90,72,38,18,11,7,0,5,bicycle,1
7458,9,10,2019,22,38,2019-09-22,97,83,74,97,72,36,15,6,0,0,6,bicycle,1
7459,9,10,2019,23,43,2019-09-23,96,84,75,96,70,37,14,6,0,0,0,bicycle,1
7460,9,10,2019,24,43,2019-09-24,96,82,76,96,75,43,18,8,5,0,1,bicycle,1
7461,9,10,2019,25,34,2019-09-25,97,83,71,97,66,36,14,6,0,0,2,bicycle,1
7462,9,10,2019,26,36,2019-09-26,96,82,71,93,64,30,13,5,0,0,3,bicycle,1
7463,9,10,2019,27,51,2019-09-27,96,82,72,91,69,33,17,7,0,0,4,bicycle,1
7464,9,10,2019,28,52,2019-09-28,92,83,78,93,74,50,20,12,6,0,5,bicycle,1
7465,9,10,2019,29,32,2019-09-29,97,85,80,87,67,41,18,13,6,0,6,bicycle,1
7466,9,10,2019,30,37,2019-09-30,96,83,79,94,77,46,24,10,6,0,0,bicycle,1
7467,9,11,2018,1,47,2018-09-01,94,80,75,94,81,43,15,5,0,0,5,bicycle,1
7468,9,11,2018,2,26,2018-09-02,92,80,76,94,81,50,10,6,0,0,6,bicycle,1
7469,9,11,2018,3,36,2018-09-03,94,81,74,97,78,46,12,4,0,0,0,bicycle,1
7470,9,11,2018,4,14,2018-09-04,93,81,76,94,77,45,29,5,0,1,1,bicycle,1
7471,9,11,2018,5,15,2018-09-05,87,79,75,94,83,61,16,3,0,1,2,bicycle,1
7472,9,11,2018,6,16,2018-09-06,91,80,74,93,77,52,16,5,0,0,3,bicycle,1
7473,9,11,2018,7,16,2018-09-07,79,75,73,97,90,81,13,7,3,1,4,bicycle,1
7474,9,11,2018,8,26,2018-09-08,77,74,72,93,81,74,14,8,0,1,5,bicycle,1
7475,9,11,2018,9,2,2018-09-09,85,75,72,94,89,63,13,6,3,1,6,bicycle,1
7476,9,11,2018,10,18,2018-09-10,86,78,75,94,85,65,21,6,0,1,0,bicycle,1
7477,9,11,2018,11,12,2018-09-11,90,79,73,94,81,52,15,8,0,1,1,bicycle,1
7478,9,11,2018,12,19,2018-09-12,85,78,73,93,85,65,17,8,3,1,2,bicycle,1
7479,9,11,2018,13,24,2018-09-13,85,78,74,94,86,69,16,9,0,1,3,bicycle,1
7480,9,11,2018,14,15,2018-09-14,89,77,72,100,86,57,24,3,0,0,4,bicycle,1
7481,9,11,2018,15,21,2018-09-15,92,79,70,97,76,45,8,2,0,1,5,bicycle,1
7482,9,11,2018,16,19,2018-09-16,93,82,74,94,72,44,10,4,0,1,6,bicycle,1
7483,9,11,2018,17,20,2018-09-17,93,80,71,97,76,49,10,4,0,1,0,bicycle,1
7484,9,11,2018,18,16,2018-09-18,89,79,76,97,87,55,15,6,0,0,1,bicycle,1
7485,9,11,2018,19,10,2018-09-19,89,81,77,96,84,59,14,6,0,0,2,bicycle,1
7486,9,11,2018,20,21,2018-09-20,80,75,71,94,83,66,14,9,3,0,3,bicycle,1
7487,9,11,2018,21,25,2018-09-21,80,73,66,93,80,64,9,3,0,1,4,bicycle,1
7488,9,11,2018,22,21,2018-09-22,90,78,72,93,76,48,10,2,0,1,5,bicycle,1
7489,9,11,2018,23,20,2018-09-23,93,81,74,94,78,48,13,7,0,1,6,bicycle,1
7490,9,11,2018,24,24,2018-09-24,88,78,70,100,80,61,18,7,0,0,0,bicycle,1
7491,9,11,2018,25,28,2018-09-25,79,69,63,97,65,54,14,8,0,0,1,bicycle,1
7492,9,11,2018,26,20,2018-09-26,84,73,60,100,81,61,9,3,0,0,2,bicycle,1
7493,9,11,2018,27,13,2018-09-27,81,75,71,96,88,72,18,5,0,1,3,bicycle,1
7494,9,11,2018,28,18,2018-09-28,85,74,68,100,87,59,22,4,0,0,4,bicycle,1
7495,9,11,2018,29,10,2018-09-29,86,75,67,100,89,67,14,2,0,0,5,bicycle,1
7496,9,11,2018,30,12,2018-09-30,89,76,69,100,88,59,10,4,0,0,6,bicycle,1
7497,9,11,2019,1,59,2019-09-01,97,85,73,87,59,37,23,5,0,0,6,bicycle,1
7498,9,11,2019,2,56,2019-09-02,99,85,71,91,56,24,13,4,0,0,0,bicycle,1
7499,9,11,2019,3,34,2019-09-03,99,84,69,87,55,30,14,5,0,0,1,bicycle,1
7500,9,11,2019,4,30,2019-09-04,99,86,73,85,54,28,15,6,0,0,2,bicycle,1
7501,9,11,2019,5,44,2019-09-05,100,85,68,93,58,27,13,5,0,0,3,bicycle,1
7502,9,11,2019,6,19,2019-09-06,100,87,73,90,54,27,10,4,0,0,4,bicycle,1
7503,9,11,2019,7,70,2019-09-07,100,86,74,97,57,27,15,7,0,0,5,bicycle,1
7504,9,11,2019,8,43,2019-09-08,100,85,74,94,64,30,17,10,3,0,6,bicycle,1
7505,9,11,2019,9,38,2019-09-09,97,82,74,94,70,33,20,8,0,0,0,bicycle,1
7506,9,11,2019,10,56,2019-09-10,98,80,72,96,75,33,31,7,0,0,1,bicycle,1
7507,9,11,2019,11,27,2019-09-11,95,79,70,97,76,44,25,6,0,1,2,bicycle,1
7508,9,11,2019,12,54,2019-09-12,97,82,72,97,71,34,18,5,0,0,3,bicycle,1
7509,9,11,2019,13,40,2019-09-13,97,82,70,97,66,31,12,3,0,0,4,bicycle,1
7510,9,11,2019,14,62,2019-09-14,99,84,70,90,55,28,10,4,0,0,5,bicycle,1
7511,9,11,2019,15,45,2019-09-15,96,83,69,90,59,31,13,4,0,0,6,bicycle,1
7512,9,11,2019,16,41,2019-09-16,98,85,73,84,55,31,16,7,0,0,0,bicycle,1
7513,9,11,2019,17,53,2019-09-17,90,80,71,87,71,52,14,7,0,0,1,bicycle,1
7514,9,11,2019,18,39,2019-09-18,99,84,72,91,64,35,13,5,0,0,2,bicycle,1
7515,9,11,2019,19,58,2019-09-19,97,82,76,94,72,43,17,5,0,0,3,bicycle,1
7516,9,11,2019,20,31,2019-09-20,98,84,77,94,71,33,28,12,0,0,4,bicycle,1
7517,9,11,2019,21,45,2019-09-21,96,83,78,90,72,38,18,11,7,0,5,bicycle,1
7518,9,11,2019,22,55,2019-09-22,97,83,74,97,72,36,15,6,0,0,6,bicycle,1
7519,9,11,2019,23,35,2019-09-23,96,84,75,96,70,37,14,6,0,0,0,bicycle,1
7520,9,11,2019,24,45,2019-09-24,96,82,76,96,75,43,18,8,5,0,1,bicycle,1
7521,9,11,2019,25,34,2019-09-25,97,83,71,97,66,36,14,6,0,0,2,bicycle,1
7522,9,11,2019,26,38,2019-09-26,96,82,71,93,64,30,13,5,0,0,3,bicycle,1
7523,9,11,2019,27,54,2019-09-27,96,82,72,91,69,33,17,7,0,0,4,bicycle,1
7524,9,11,2019,28,57,2019-09-28,92,83,78,93,74,50,20,12,6,0,5,bicycle,1
7525,9,11,2019,29,51,2019-09-29,97,85,80,87,67,41,18,13,6,0,6,bicycle,1
7526,9,11,2019,30,40,2019-09-30,96,83,79,94,77,46,24,10,6,0,0,bicycle,1
7527,9,12,2018,1,40,2018-09-01,94,80,75,94,81,43,15,5,0,0,5,bicycle,1
7528,9,12,2018,2,37,2018-09-02,92,80,76,94,81,50,10,6,0,0,6,bicycle,1
7529,9,12,2018,3,22,2018-09-03,94,81,74,97,78,46,12,4,0,0,0,bicycle,1
7530,9,12,2018,4,4,2018-09-04,93,81,76,94,77,45,29,5,0,1,1,bicycle,1
7531,9,12,2018,5,24,2018-09-05,87,79,75,94,83,61,16,3,0,1,2,bicycle,1
7532,9,12,2018,6,13,2018-09-06,91,80,74,93,77,52,16,5,0,0,3,bicycle,1
7533,9,12,2018,7,32,2018-09-07,79,75,73,97,90,81,13,7,3,1,4,bicycle,1
7534,9,12,2018,8,28,2018-09-08,77,74,72,93,81,74,14,8,0,1,5,bicycle,1
7535,9,12,2018,10,26,2018-09-10,86,78,75,94,85,65,21,6,0,1,0,bicycle,1
7536,9,12,2018,11,20,2018-09-11,90,79,73,94,81,52,15,8,0,1,1,bicycle,1
7537,9,12,2018,12,21,2018-09-12,85,78,73,93,85,65,17,8,3,1,2,bicycle,1
7538,9,12,2018,13,25,2018-09-13,85,78,74,94,86,69,16,9,0,1,3,bicycle,1
7539,9,12,2018,14,28,2018-09-14,89,77,72,100,86,57,24,3,0,0,4,bicycle,1
7540,9,12,2018,15,20,2018-09-15,92,79,70,97,76,45,8,2,0,1,5,bicycle,1
7541,9,12,2018,16,26,2018-09-16,93,82,74,94,72,44,10,4,0,1,6,bicycle,1
7542,9,12,2018,17,22,2018-09-17,93,80,71,97,76,49,10,4,0,1,0,bicycle,1
7543,9,12,2018,18,25,2018-09-18,89,79,76,97,87,55,15,6,0,0,1,bicycle,1
7544,9,12,2018,19,24,2018-09-19,89,81,77,96,84,59,14,6,0,0,2,bicycle,1
7545,9,12,2018,20,19,2018-09-20,80,75,71,94,83,66,14,9,3,0,3,bicycle,1
7546,9,12,2018,21,27,2018-09-21,80,73,66,93,80,64,9,3,0,1,4,bicycle,1
7547,9,12,2018,22,33,2018-09-22,90,78,72,93,76,48,10,2,0,1,5,bicycle,1
7548,9,12,2018,23,30,2018-09-23,93,81,74,94,78,48,13,7,0,1,6,bicycle,1
7549,9,12,2018,24,15,2018-09-24,88,78,70,100,80,61,18,7,0,0,0,bicycle,1
7550,9,12,2018,25,26,2018-09-25,79,69,63,97,65,54,14,8,0,0,1,bicycle,1
7551,9,12,2018,26,13,2018-09-26,84,73,60,100,81,61,9,3,0,0,2,bicycle,1
7552,9,12,2018,27,26,2018-09-27,81,75,71,96,88,72,18,5,0,1,3,bicycle,1
7553,9,12,2018,28,21,2018-09-28,85,74,68,100,87,59,22,4,0,0,4,bicycle,1
7554,9,12,2018,29,13,2018-09-29,86,75,67,100,89,67,14,2,0,0,5,bicycle,1
7555,9,12,2018,30,19,2018-09-30,89,76,69,100,88,59,10,4,0,0,6,bicycle,1
7556,9,12,2019,1,69,2019-09-01,97,85,73,87,59,37,23,5,0,0,6,bicycle,1
7557,9,12,2019,2,42,2019-09-02,99,85,71,91,56,24,13,4,0,0,0,bicycle,1
7558,9,12,2019,3,60,2019-09-03,99,84,69,87,55,30,14,5,0,0,1,bicycle,1
7559,9,12,2019,4,42,2019-09-04,99,86,73,85,54,28,15,6,0,0,2,bicycle,1
7560,9,12,2019,5,48,2019-09-05,100,85,68,93,58,27,13,5,0,0,3,bicycle,1
7561,9,12,2019,6,30,2019-09-06,100,87,73,90,54,27,10,4,0,0,4,bicycle,1
7562,9,12,2019,7,85,2019-09-07,100,86,74,97,57,27,15,7,0,0,5,bicycle,1
7563,9,12,2019,8,41,2019-09-08,100,85,74,94,64,30,17,10,3,0,6,bicycle,1
7564,9,12,2019,9,38,2019-09-09,97,82,74,94,70,33,20,8,0,0,0,bicycle,1
7565,9,12,2019,10,37,2019-09-10,98,80,72,96,75,33,31,7,0,0,1,bicycle,1
7566,9,12,2019,11,34,2019-09-11,95,79,70,97,76,44,25,6,0,1,2,bicycle,1
7567,9,12,2019,12,52,2019-09-12,97,82,72,97,71,34,18,5,0,0,3,bicycle,1
7568,9,12,2019,13,54,2019-09-13,97,82,70,97,66,31,12,3,0,0,4,bicycle,1
7569,9,12,2019,14,58,2019-09-14,99,84,70,90,55,28,10,4,0,0,5,bicycle,1
7570,9,12,2019,15,49,2019-09-15,96,83,69,90,59,31,13,4,0,0,6,bicycle,1
7571,9,12,2019,16,46,2019-09-16,98,85,73,84,55,31,16,7,0,0,0,bicycle,1
7572,9,12,2019,17,61,2019-09-17,90,80,71,87,71,52,14,7,0,0,1,bicycle,1
7573,9,12,2019,18,50,2019-09-18,99,84,72,91,64,35,13,5,0,0,2,bicycle,1
7574,9,12,2019,19,70,2019-09-19,97,82,76,94,72,43,17,5,0,0,3,bicycle,1
7575,9,12,2019,20,85,2019-09-20,98,84,77,94,71,33,28,12,0,0,4,bicycle,1
7576,9,12,2019,21,79,2019-09-21,96,83,78,90,72,38,18,11,7,0,5,bicycle,1
7577,9,12,2019,22,58,2019-09-22,97,83,74,97,72,36,15,6,0,0,6,bicycle,1
7578,9,12,2019,23,57,2019-09-23,96,84,75,96,70,37,14,6,0,0,0,bicycle,1
7579,9,12,2019,24,45,2019-09-24,96,82,76,96,75,43,18,8,5,0,1,bicycle,1
7580,9,12,2019,25,49,2019-09-25,97,83,71,97,66,36,14,6,0,0,2,bicycle,1
7581,9,12,2019,26,41,2019-09-26,96,82,71,93,64,30,13,5,0,0,3,bicycle,1
7582,9,12,2019,27,47,2019-09-27,96,82,72,91,69,33,17,7,0,0,4,bicycle,1
7583,9,12,2019,28,70,2019-09-28,92,83,78,93,74,50,20,12,6,0,5,bicycle,1
7584,9,12,2019,29,56,2019-09-29,97,85,80,87,67,41,18,13,6,0,6,bicycle,1
7585,9,12,2019,30,70,2019-09-30,96,83,79,94,77,46,24,10,6,0,0,bicycle,1
7586,9,13,2018,1,37,2018-09-01,94,80,75,94,81,43,15,5,0,0,5,bicycle,1
7587,9,13,2018,2,32,2018-09-02,92,80,76,94,81,50,10,6,0,0,6,bicycle,1
7588,9,13,2018,3,25,2018-09-03,94,81,74,97,78,46,12,4,0,0,0,bicycle,1
7589,9,13,2018,4,3,2018-09-04,93,81,76,94,77,45,29,5,0,1,1,bicycle,1
7590,9,13,2018,5,14,2018-09-05,87,79,75,94,83,61,16,3,0,1,2,bicycle,1
7591,9,13,2018,6,13,2018-09-06,91,80,74,93,77,52,16,5,0,0,3,bicycle,1
7592,9,13,2018,7,18,2018-09-07,79,75,73,97,90,81,13,7,3,1,4,bicycle,1
7593,9,13,2018,8,30,2018-09-08,77,74,72,93,81,74,14,8,0,1,5,bicycle,1
7594,9,13,2018,9,2,2018-09-09,85,75,72,94,89,63,13,6,3,1,6,bicycle,1
7595,9,13,2018,10,23,2018-09-10,86,78,75,94,85,65,21,6,0,1,0,bicycle,1
7596,9,13,2018,11,17,2018-09-11,90,79,73,94,81,52,15,8,0,1,1,bicycle,1
7597,9,13,2018,12,20,2018-09-12,85,78,73,93,85,65,17,8,3,1,2,bicycle,1
7598,9,13,2018,13,16,2018-09-13,85,78,74,94,86,69,16,9,0,1,3,bicycle,1
7599,9,13,2018,14,27,2018-09-14,89,77,72,100,86,57,24,3,0,0,4,bicycle,1
